Timestamp,Teilbereich der Ausbildung,Unterkategorie des Teilbereichs,Fachbereich,Fachbereich,Fachbereich,Fachbereich,Fachbereich,Unterkategorie des Fachbereichs,Fachbereich,Fachbereich,Fachbereich,Unterkategorie des Fachbereichs,Fachbereich,Unterkategorie des Fachbereichs,Kommentar,Fachbegriff,Inhalt,Kommentar,Definition,Erläuterung,Praxisbeispiel aus der Wirtschaft,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage 1,Antwortmöglichkeit 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2,Antwortmöglichkeit 1.3,Antwortmöglichkeit 1.4,Antwortmöglichkeit 1.5,Begründung 1.1 (bitte hier immer die richtige Antwort),Begründung 1.2,Begründung 1.3,Begründung 1.4,Begründung 1.5,Skizze,Beispiel-Rechnung ,Antwortmöglichkeit 1.1 (bitte hier immer die richtige Lösung),Antwortmöglichkeit 1.2 ,Antwortmöglichkeit 1.3,Antwortmöglichkeit 1.4,Antwortmöglichkeit 1.5,Begründung 1.1 (bitte hier immer die richtige Antwort),Begründung 1.2,Begründung 1.3,Begründung 1.4,Begründung 1.5,Frage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung der Reihenfolge,Lernfrage,Skizze,Antwortmöglichkeit 1.1 (bitte richtige Wahl),Antwortmöglichkeit 1.2 (bitte richtige Wahl),"Antwortmöglichkeit 1.3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Antwortmöglichkeit 1.4,Antwortmöglichkeit 1.5,Begründung 1.1,Begründung 1.2,Begründung 1.3,Begründung 1.4,Begründung 1.5,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Skizze,Frage,"Antwort (Soll); bitte bei mehreren Soll, mit einem ; trennen","Antwort (Haben) bitte bei mehreren Haben, mit einem ; trennen",Begründung,Leere Tabelle,Fragestellung,Lösung (ergänzte Tabelle),Begründung
23/02/2020 18:16:18,"Unternehmensstrategien, -projekte umsetzen",,,,,,,,,,,,Konjunktur,,,Depression,Artikel/Definition/Beispiel,,"Eine Phase im Rahmen des Konjunkturzyklus, die den Tiefpunkt des Wirtschaftswachstums darstellt.","Eine Depression folgt einer Rezession. Sie ist durch Betriebsstilllegungen, Preistiefststände, niedrige Zinssätze sowie niedrige Aktienkurse gekennzeichnet. Die Lager der Unternehmen sind überfüllt, aufgrund der niedrigen Aufträge und viele Unternehmen schreiben Verluste.","Ein Unternehmen der Automobilindustrie erhält so wenige Aufträge wie nie. Es müssen reihenweise Mitarbeiter entlassen werden und das Unternehmen schreibt rote Zahlen. Aufgrund der verminderten Nachfrage versucht die Konkurrenz die Preise immer niedriger zu setzen, was ebenfalls auf das Ergebnis des Unternehmens drückt. Das Lohnniveau ist niedrig und die Menschen neigen zum erhöhten Sparen.","Hochkonjunktur, Rezession, Aufschwung, Konjunkturzyklen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2020 18:25:51,"Unternehmensstrategien, -projekte umsetzen",,,,,,,,,,,,Konjunktur,,,Das magische Viereck,Artikel/Definition/Beispiel,,"Die Ziele der Wirtschaftspolitik, zusammengefasst in vier Hauptaspekte, die im Stabilitätsgesetz festgehalten sind.","Das magische Viereck setzt sich aus der Geldwertstabilität, aus dem Zahlungsbilanzausgleich, aus der Vollbeschäftigung und aus dem Wirtschaftswachstum zusammen.","In der derzeitigen wirtschaftlichen Situation ist das Preisniveau stabil, es liegt ein außenwirtschaftliches Gleichgewicht sowie eine hoher Beschäftigungsgrad vor und das Wirtschaftswachstum ist stetig und angemessen.","Wirtschaftspolitik, Ziele der Wirtschaftspolitik, Magisches Sechseck, Stabilitätsgesetz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2020 18:30:12,"Unternehmensstrategien, -projekte umsetzen",,,,,,,,,,,,Konjunktur,,,Magisches Sechseck,Artikel/Definition/Beispiel,,Die Zusammenfassung wirtschaftspolitischer Ziele in quantitative und qualitative Kernaspekte,"
Das magische Sechseck setzt sich zunächst aus der Geldwertstabilität, aus dem Zahlungsbilanzausgleich, aus der Vollbeschäftigung und aus dem Wirtschaftswachstum zusammen. Diese vier Kernaspekte stellen die quantitativen Ziele dar. Hinzu kommen eine gerechte Einkommens- und Vermögensverteilung sowie der Umweltschutz, als qualitative Faktoren, hinzu.","In der derzeitigen wirtschaftlichen Situation ist das Preisniveau stabil, es liegt ein außenwirtschaftliches Gleichgewicht sowie eine hoher Beschäftigungsgrad vor, das Wirtschaftswachstum ist stetig und angemessen, die Einkommensverteilung ist sozialverträglich und der Umweltschutz wird geachtet.","Magisches Viereck, Wirtschaftspolitik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2020 18:35:24,"Unternehmensstrategien, -projekte umsetzen",,,,,,,,,,,,Konjunktur,,,Wirtschaftspolitik,Artikel/Definition/Beispiel,,"Die Summe aller Maßnahmen der Notenbanken und des Staates zur positiven Beeinflussung des Ablaufs der Wirtschaft, um die wirtschaftspolitischen Ziele zu erreichen.","Die Wirtschaftspolitik greift durch definierte Maßnahmen in das wirtschaftliche Geschehen ein. Zum Erreichen des wirtschaftlichen Gleichgewichts, dienen sechs Hebel der Wirtschaftspolitik als Handwerk zum Zweck der wirtschaftspolitischen Ziele. ",Die Notenbank passt die Zinssätze an sich ändernde wirtschaftliche Bedingungen an.,"Magisches Viereck, Magisches Sechseck, Ziele der Wirtschaftspolitik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2020 18:42:24,"Unternehmensstrategien, -projekte umsetzen",,,,,,,,,,,,Konjunktur,,,Nachfrageorientierte Wirtschaftspolitik,Artikel/Definition/Beispiel,,"Denkweise, nach welcher die gesamtwirtschaftliche Nachfrage im Mittelpunkt der Wirtschaftspolitik steht.","Indem die Voraussetzung der Nachfrage verbessert werden, werden das Wirtschaftswachstum und die Beschäftigung gesteigert. Zum Erreichen einer erhöhten Nachfrage werden geeignete Maßnahmen verwendet.",Der Staat tätigt Investitionen in die Infrastruktur des Landes und ermöglicht Steuererleichterungen für private Haushalte.,"Wirtschaftspolitik, Angebotsorientierte Wirtschaftspolitik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2020 18:56:14,"Unternehmensstrategien, -projekte umsetzen",,,,,,,,,,,,Konjunktur,,,Angebotsorientierte Wirtschaftspolitik,Artikel/Definition/Beispiel,,"Denkweise, in der das gesamtwirtschaftliche Angebot das Zentrum der Wirtschaftspolitik darstellt.","Das Wirtschaftswachstum und eine erhöhte Beschäftigung werden erreicht, indem die Bedingungen für die Anbieter verbessert werden. Kernaspekte sind die Reduzierung der staatlichen Aktivität und die Förderung der Investitionsbereitschaft von Unternehmen. Im Gegensatz dazu steht die nachfrageorientierte Wirtschaftspolitik.","Unternehmen werden von Steuern erleichtert, den Unternehmen werden bessere Abschreibungsbedingungen geboten und bürokratische Hemmnisse werden beseitigt.","Nachfrageorientierte Wirtschaftspolitik, Wirtschaftspolitik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 20:14:25,Marktorientierte Geschäftsprozesse eines Industriebetriebes erfassen,,Markt als Auslöser von Geschäftsprozessen,,,,,,,,,,,,,Absatzplanung,Artikel/Definition/Beispiel,,Die Absatzplanung beschäftigt sich mit der Prognose von zukünftigen Absätzen bzw. der Marktnachfrage und der dementsprechend benötigten Bereitstellung von Ressourcen. ,"Absatzplanung oder auch Vertriebsplanung gennant, beinhaltet die Analyse von verschiedenen Marktdaten, um zukünftige Absätze von Produkten oder Dienstleistungen darzustellen. Die Absatzplanung gehört zu den Aufgaben der Unternehmensleitung und wird insbesondere im Vertrieb genutzt. Dabei bildet der Absatzplan einen gewissen Teil des Marketingplans. Demnach soll durch die Absatzplanung bestimmt werden, welches Absatzvolumen in einem bestimmten Zeitraum erreicht werden soll. 

Die Absatzplanung hat mehrere Vorteile:
- Sie hilft bei der Koordination von Produktbewegungen im und außerhalb des Unternehmens
- Sie beinhaltet verschiedene Faktoren, die Einfluss auf den Bedarf haben
- Sie unterstützt bei der Minimierung von Absatzrisiken 
- Sie hilft bei der Optimierung der Lagerbestände und Entscheidung der Lieferbereitschaft

Grundlegend kann durch die Absatzplanung das Gegenspiel von Aufträgen und der Produktionskapazität besser prognostiziert werden.

Innerhalb der Absatzplanung kann zwischen operativer und strategischer Absatzplanung unterschieden werden.

Strategische Absatzplanung:
Die Strategische Absatzplanung ist langfristig ausgelegt und schließt einen Zeitraum von 5-10 Jahren ein

Operative Absatzplanung:
Die Operative Absatzplanung ist eher kurzfristig ausgelegt und schließt einen Zeitraum von mehreren Monaten bis zu einem Jahr ein.","Die Bäckerei Müller weiß, dass sie jede Woche 100 Brötchen an die Koch GmbH verkauft. Anhand von Verkaufsdaten, der letzten Jahre, weiß Bäckerei Müller, dass zu den 100 Brötchen, 500 Gebäcke die Woche durch Straßenverkäufe hinzukommen. Durch so einen Plan und die Auswertung der Daten, kann die Bäckerei ermitteln wie viel sie ca. vorbereiten muss pro Woche und mit wie viel Umsatz sie die Woche erwirtschaften wird.",Absatzcontrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 20:31:10,Marktorientierte Geschäftsprozesse eines Industriebetriebes erfassen,,Markt als Auslöser von Geschäftsprozessen,,,,,,,,,,,,,"Unternehmenskultur, -philosophie und –leitbild",Artikel/Definition/Beispiel,,"Die Unternehmenskultur, -philosophie und –leitbild beschreiben Normen, Werte und die Einstellung der beschäftigten Personen und wie diese Entscheidungen von Handlungen und das Miteinander beeinflussen.","Unternehmenskulturen schildern auch wie in der Gesellschaft Kulturen eine gewisse Mentalität innerhalb einer Firma. Hierbei werden verschiedene Werte wie zum Beispiel Fairness, Offenheit und viele mehr in Betracht gezogen. Die Philosophie innerhalb eines Unternehmens ist ausschalggebend wie Teams zusammen arbeiten und funktionieren. Rahmenbedingungen und auch Vorteile bzw. Möglichkeiten, die vom Unternehmen selbst gegeben sind beeinflussen ebenfalls die Unternehmenskultur.","In Start-Ups ist die Unternehmenskultur geprägt von flachen Hierarchen in der Unternehmensstruktur und einer gewissen Offenheit gegenüber Kritik. Außerdem werden Fehler nicht direkt bestraft sondern weitestgehend toleriert, da man die Attitude trägt, dass Menschen durch ihre Fehler lernen. ",/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 20:44:42,Marktorientierte Geschäftsprozesse eines Industriebetriebes erfassen,,Markt als Auslöser von Geschäftsprozessen,,,,,,,,,,,,,Shareholder (Shareholdervalue),Artikel/Definition/Beispiel,,"Shareholder sind Anteilseigner oder auch Inhaber eines Unternehmens. Der Begriff Shareholder wird oft in Zusammenhang mit börsennotierten Unternehmen verwendet, wobei die Aktionäre - diejenigen die Anteile am Unternehmen durch Aktien halten - als Shareholder beschrieben werden. ","Shareholder haben Einfluss auf Entscheidungen im Unternehmen. Bei Aktiengesellschaften kann bei einer Aktionärsversammlung die eigene Meinung geäußert werden und somit Einfluss genommen werden auf Entscheidung wie zum Beispiel die Bestimmung der Unternehmensleitung. 
Im Zusammenhang mit Shareholder wird oftmals der Begriff Shareholdervalue gebracht. Shareholdervalue beschreibt den Wert des Unternehmens aus der Perspektive der Shareholder. Das würde im Fall des börsennotiertem Unternehmens der Börsenkurs sein. ",Michael Müller besitzt 100 Anteilsscheine in der Post AG und ist somit Shareholder der Post AG. Der aktuelle Börsenkurs der Post AG liegt bei 10€ pro Anteilsschein. Damit ist der Shareholdervalue für Michael Müller bei 1.000€. ,Stakeholder (Stakeholdervalue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 14:44:04,Marktorientierte Geschäftsprozesse eines Industriebetriebes erfassen,,Markt als Auslöser von Geschäftsprozessen,,,,,,,,,,,,,Stakeholder (Stakeholdervalue),Artikel/Definition/Beispiel,,"Ein Stakeholder ist eine Partei, die ein Interesse an einem Unternehmen hat und das Geschäft entweder beeinflussen oder davon betroffen sein kann.","Die Hauptakteure eines typischen Unternehmens sind seine Investoren, Mitarbeiter, Kunden und Lieferanten. Die moderne Theorie der Idee geht jedoch über diesen ursprünglichen Begriff hinaus und schließt zusätzliche Interessengruppen wie eine Gemeinschaft, eine Regierung oder einen Handelsverband ein.

Stakeholder können intern oder extern sein. 

Interne Stakeholder: sind Personen, deren Interesse an einem Unternehmen durch eine direkte Beziehung wie Beschäftigung, Eigentum oder Investition entsteht. 

Externe Stakeholder: sind Personen, die nicht direkt mit einem Unternehmen zusammenarbeiten, aber in irgendeiner Weise von den Maßnahmen und Ergebnissen dieses Unternehmens betroffen sind. Lieferanten, Gläubiger und öffentliche Gruppen gelten als externe Stakeholder.

Unterschied Stakeholder vs. Shareholder:

Stakeholder sind an ein Unternehmen mit einer Art von Eigeninteresse gebunden, in der Regel für einen längeren Zeitraum und aus Gründen eines größeren Bedarfs. Ein Shareholder (Aktionär) hat zwar ein finanzielles Interesse, aber ein Aktionär kann eine Aktie verkaufen und andere Aktien kaufen oder den Erlös in bar behalten; sie haben keinen langfristigen Bedarf für das Unternehmen und können jederzeit aussteigen.

Stakeholdervalue:
Der Stakeholder Value beinhaltet die Schaffung eines optimalen Ertrags für alle Stakeholder einer Organisation. Dies ist ein breiter angelegtes Konzept als der gängige Shareholder Value, der sich in der Regel nur auf die Maximierung von Nettogewinnen oder Cashflows konzentriert. Das Stakeholder-Value-Konzept legt immer noch einen gewissen Schwerpunkt auf Nettogewinne oder Cashflows, aber es bezieht auch die Bedürfnisse anderer Stakeholder wie Mitarbeiter, die lokale Gemeinschaft, Regierungen, Kunden und Lieferanten mit ein. So könnte der Stakeholder-Value auch die Abstimmung der von den Mitarbeitern geleisteten Spenden, die Finanzierung lokaler ""grüner"" Initiativen, die Minimierung des Ressourcenverbrauchs oder die Stärkung des Sozialplans für Mitarbeiter umfassen, auch wenn dies aus Wettbewerbssicht nicht unbedingt notwendig ist.

","Interne Stakeholder:
Investoren sind eine übliche Art von internen Stakeholdern und werden vom Ergebnis eines Unternehmens stark beeinflusst. Wenn zum Beispiel eine Risikokapitalfirma beschließt, 5 Millionen Dollar in ein Technologie-Startup zu investieren und dafür 10% Eigenkapital und erheblichen Einfluss zu erhalten, wird die Firma zu einem internen Stakeholder des Startups. Die Rendite der Investition des Unternehmens hängt vom Erfolg oder Misserfolg des Start-ups ab, d.h. es hat ein persönliches Interesse.

Externe Stakeholder:
Externe Stakeholder sind etwas schwieriger zu identifizieren, da sie keine direkte Beziehung zum Unternehmen haben. Stattdessen ist ein externer Stakeholder in der Regel eine Person oder Organisation, die von der Geschäftstätigkeit des Unternehmens betroffen ist. Wenn ein Unternehmen die zulässige Grenze der Kohlenstoffemissionen überschreitet, wird beispielsweise die Stadt, in der das Unternehmen ansässig ist, als externer Stakeholder betrachtet, weil sie von der erhöhten Umweltverschmutzung betroffen ist.

Umgekehrt können externe Stakeholder manchmal auch eine direkte Auswirkung auf ein Unternehmen haben, sind aber nicht direkt an das Unternehmen gebunden. Die Regierung ist beispielsweise ein externer Stakeholder. Wenn sie die Politik in Bezug auf die Kohlenstoffemissionen ändert und dabei von oben weitergeht, wirkt sich die Entscheidung auf den Betrieb jedes Unternehmens mit erhöhtem Kohlenstoffgehalt aus.",Shareholder (Shareholdervalue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 14:52:35,Marktorientierte Geschäftsprozesse eines Industriebetriebes erfassen,,Industrielle Leistungserstellung,,,,,,,,,,,,,ERP Systeme,Artikel/Definition/Beispiel,,"Enterprise Resource Planning (ERP) ist ein Prozess, der von Unternehmen zur Verwaltung und Integration der wichtigen Teile ihres Geschäfts eingesetzt wird. Viele ERP-Softwareanwendungen sind für Unternehmen wichtig, weil sie ihnen bei der Umsetzung der Ressourcenplanung helfen, indem sie alle für den Betrieb ihrer Unternehmen erforderlichen Prozesse in einem einzigen System integrieren. ","ERP Systeme kann man sich als den Klebstoff vorstellen, der die verschiedenen Computersysteme für eine große Organisation zusammenhält. Ohne eine ERP-Anwendung hätte jede Abteilung ihr System für ihre spezifischen Aufgaben optimiert. Bei einer ERP-Software hat jede Abteilung noch ihr System, aber alle Systeme können über eine Anwendung mit einer Schnittstelle erreicht werden.

ERP-Anwendungen ermöglichen es den verschiedenen Abteilungen auch, einfacher mit dem Rest des Unternehmens zu kommunizieren und Informationen auszutauschen. Sie sammelt Informationen über die Tätigkeit und den Zustand der verschiedenen Abteilungen und stellt diese Informationen anderen Teilen zur Verfügung, wo sie produktiv genutzt werden können.

ERP-Anwendungen können einem Unternehmen helfen, sich seiner selbst bewusster zu werden, indem sie Informationen über die Produktion, die Finanzen, den Vertrieb und das Personalwesen miteinander verknüpfen. Da sie verschiedene Technologien verbindet, die von jedem Teil eines Unternehmens verwendet werden, kann eine ERP-Anwendung kostspielige doppelte und inkompatible Technologie eliminieren. Der Prozess integriert oft die Kreditorenbuchhaltung, Lagerverwaltungssysteme, Auftragsüberwachungssysteme und Kundendatenbanken in einem System.

ERP-Angebote haben sich im Laufe der Jahre von traditionellen Softwaremodellen, die physische Client-Server verwenden, zu einer Cloud-basierten Software entwickelt, die einen entfernten, webbasierten Zugriff ermöglicht. Ein ERP-Softwaresystem kann auch Planung, Einkauf, Inventar, Verkauf, Marketing, Finanzen, Personalwesen und mehr integrieren.","Einige bekannte Namen sind führend in der ERP-Software. Oracle Corp. lieferte ursprünglich eine Datenbank, die mit der von SAP entwickelten ERP-Software integriert wurde, bevor sie in den frühen 2000er Jahren in großem Umfang in den Markt für Unternehmen eintrat. Microsoft ist seit langem ein Branchenführer, wobei viele Kunden mehrere Softwareanwendungen des Unternehmens nutzen.",Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 14:58:38,Marktorientierte Geschäftsprozesse eines Industriebetriebes erfassen,,Industrielle Leistungserstellung,,,,,,,,,,,,,Supply Chain,Artikel/Definition/Beispiel,,"Eine Lieferkette (Supply Chain) ist ein Netzwerk zwischen einem Unternehmen und seinen Lieferanten, um ein bestimmtes Produkt zu produzieren und an den Endabnehmer zu vertreiben. Dieses Netzwerk umfasst verschiedene Aktivitäten, Personen, Einheiten, Informationen und Ressourcen. Die Supply Chain repräsentiert auch die Schritte, die sie unternimmt, um das Produkt oder die Dienstleistung vom ursprünglichen Zustand zum Kunden zu bringen. ","Eine Supply Chain umfasst eine Reihe von Schritten, um ein Produkt oder eine Dienstleistung zum Kunden zu bringen. Zu diesen Schritten gehören das Bewegen und die Umwandlung von Rohstoffen in Fertigprodukte, der Transport dieser Produkte und die Verteilung an den Endbenutzer. Zu den an der Lieferkette beteiligten Stellen gehören Hersteller, Lieferanten, Lagerhäuser, Transportunternehmen, Vertriebszentren und Einzelhändler.

Die Elemente einer Supply Chain umfassen alle Funktionen, die vom Eingang einer Bestellung bis zur Erfüllung des Kundenwunsches reichen. Zu diesen Funktionen gehören Produktentwicklung, Marketing, Betrieb, Vertriebsnetze, Finanzen und Kundendienst.

Das Supply Chain Management ist ein sehr wichtiger Teil des Geschäftsprozesses. Es gibt viele verschiedene Glieder in dieser Kette, die Fähigkeiten und Fachwissen erfordern. Wenn das Supply Chain Management effektiv ist, kann es die Gesamtkosten eines Unternehmens senken und die Rentabilität steigern. Wenn ein Glied ausfällt, kann es sich auf den Rest der Kette auswirken und kostspielig sein.","Die Bäckerei Müller stellt hauptsächlich Brötchen her. Schaut man sich jetzt die Supply Chain an, muss man der Produktion der Rohstoffe anfangen, die für das Backen benötigt werden. Der nächste Schritt wäre die Lieferung der Rohstoffe der verschiedenen Zulieferer an die Bäckerei. In der Supply Chain wäre dann die Warenannahme in der Bäckerei und die Produktion der Brötchen. Der letzte Schritt in der Supply Chain wäre der Verkauf an den Endkunden. 

Im Rahmen von Supply Chain Management kann man nun diesen ganzen Prozess optimieren und durch verschiedene Distributionswege, die Kosten minimieren.  ",ERP-Systeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 17:09:41,Werteströme und Werte erfassen und dokumentieren,,,"Inventur, Inventar, Bilanz",,,,,,,,,,,,Industriekontenrahmen,Artikel/Definition/Beispiel,PDF: Kontenrahmen_15122015_aktuell,Der Industriekontenrahmen (IKR) wurde 1971 vom Betriebswirtschaftlichen Ausschuss des Bundesverbandes der Deutschen Industrie veröffentlich und ist ein umfassend Kontenrahmen für Industrieunternehmen. ,"Grundsätzlich ist ein Kontenrahmen eine Art Verzeichnis alles Konten eines Wirtschaftszweigs und wird als Muster für die Erstellung von zugeschnittenen Kontenplänen für Unternehmen genutzt. 

Ziel des IKR: Der IKR beabsichtig für alle Industrieunternehmen, unabhängig von ihrer Größe, Branche oder Rechtsform, eine Vorlage zur Erstellung der Kontenrahmen zu erstellen. Außerdem soll der IKR das Rechnungswesen vereinfachen und die vorherigen Kontenrahmen an die elektronische Datenverarbeitung anpassen. 

Aufbau des IKR:
Der IKR ist nach Bilanzpositionen und der Gewinn-und Verlustrechnung gegliedert. Hierbei wird strikt zwischen geschäftlicher Buchführung und der Kosten- und Leistungsrechnung differenziert. Im IKR sind die Konten in zehn Kontenklassen gegliedert. Dabei werden die Kontenklassen 0-8 der Buchführung zugeordnet und die Kontenklasse 9 der Kosten- und Leistungsrechnung.

Kontenklassen 0 – 4: beinhalten alle Konten, die über die Bilanz ausgeführt werden.

Klasse 0: Konten für immaterielle Vermögensgegenstände und Sachanlagen
Klasse 1: Konten der Finanzanlagen
Klasse 2: Konten für Umlaufvermögen und aktive Rechnungsabgrenzung
Klasse 3: Eigenkapitalkonten und Rückstellungen
Klasse 4: Konten für Verbindlichkeiten und die passive Rechnungsabgrenzung

Kontenklassen 5 – 7: enthalten alle Konten, die einen Einfluss auf das Eigenkapital haben und  über die GuV ausgeführt werden 

Klasse 5: Ertragskonten
Klasse 6: Konten für betriebliche Aufwendungen
Klasse 7: Konten für weitere Aufwendungen

Kontenklasse 8:  Eröffnungs- und Abschlusskonten

Kontenklasse 9: Konten der Kosten- und Leistungsrechnung. Die Kontenklasse 9 des IKR kann auf individuelle Ansprüche des Unternehmens angepasst werden. ",/,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 18:37:59,"Leistungserstellungsprozesse planen, steuern und kontrollieren",,,,,Fertigungsverfahren,,,,,,,,,,Organisationstypen,Artikel/Definition/Beispiel,,Die Fertigung kann nach der Organisationsform eingeteilt werden. Man unterscheidet zwischen Organisationstypen.,"Folgende Organisationstypen gibt es:

Werkstättenfertigung, Fließfertigung, Reihenferigung, Gruppenfertigung und Fertigungsinseln

Diese Organisationstypen bilden eigene Arbeitsgruppen.","Für einen Stuhl wird die Werkstättenfertigung verwendet.
Das heißt die Beine werden in einer Werkstatt, die Lehne und der Sitz in einer anderen Werkstatt gefertigt und nachher zusammengeführt.",Fertigungsverfahren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 18:41:00,"Leistungserstellungsprozesse planen, steuern und kontrollieren",,,,,Fertigungsverfahren,,,,,,,,,,Optimale Losgröße,Artikel/Definition/Beispiel,,"Die optimale Losgröße ist ein Messwert, mit dem bestimmt wird, wie viel das Unternehmen produziert.","Die optimale Losgröße ist die Produkionsmenge, bei der die Rüstkosten für die Maschinen und die Lagerungskosten für die fertigen Produkte am güstigsten ist.",/,Organisationstypen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 18:47:19,Wertschöpfungsprozesse analysieren und beurteilen,,,,"Kosten- und Leistungsrechnung (Kostenartenrechnung, Kostenstellenrechnung, Kostenträger)",,,,,,,,,,,Kosten und Leistungen,Artikel/Definition/Beispiel,,"Als Kosten und Leistungen werden Ausgaben und Einnahmen bezeichnet, welche betriebsbezogen sind.","Alle Ausgaben und Einnahmen die dem betrieblichen Zweck dienen und darauf bezogen sind, gehören zu den Kosten und den Leistungen eines Unternehmens.","Als Kosten zählen zum Beispiel die Abschreibungen.
Als Leistungen zählen die Umsatzerlöse, welche durch den Verkauf der Produkte erzielt werden.
",Aufbau der KLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 18:53:35,Wertschöpfungsprozesse analysieren und beurteilen,,,,"Kosten- und Leistungsrechnung (Kostenartenrechnung, Kostenstellenrechnung, Kostenträger)",,,,,,,,,,,Aufbau der KLR,Artikel/Definition/Beispiel,,"Die Kosten-Leistungs-Rechnung (KLR) wird in drei Teile untergliedert.
In die Kostenarten-, Kostenstellen- und Kostenträgerrechnung.","Die Kostenartenrechnung zeigt auf, welche Kosten entstanden sind.
Die Kostenartenrechnung unterteilt diese Kosten auf die verschiedenen Bereiche im Unternehmen. Also zeigt die Kostenartenrechnung auf, wo die Kosten angefallen sind.
Die Kostenträgerrechnung ordnet die Kosten auf das Produkt zu, für das die Kosten entstanden sind.
So können die Kosten für ein Prdoukt direkt zu gerechnet werden.",/,Kosten und Leistungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 18:59:42,Wertschöpfungsprozesse analysieren und beurteilen,,,,"Kosten- und Leistungsrechnung (Kostenartenrechnung, Kostenstellenrechnung, Kostenträger)",,,,,,,,,,,Zurechenbarkeit auf den Kostenträger,Artikel/Definition/Beispiel,,"Die Kosten müssen unterteilt werden, damit diese auf den Kostenträger verursachungsgerecht zu geteilt werden.","Um die Kosten verursachungsgerecht zu zuordnen, müssen die Kosten in Einzelkosten, Gemeinkosten und variable sowie fixe Kosten unterteilt werden.
Dadurch können die Kosten auf die produzierte Menge verteilt werden.",/,Aufbau der KLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
