Timestamp,Teilbereich der Ausbildung,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Fachbereich,Kommentar,Fachbegriff,Inhalt,Definition,Erläuterung,Praxisbeispiel,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Antwort),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung,Beispiel-Rechnung ,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Lösung),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte richtige Wahl),Begründung 1,Antwortmöglichkeit 2 (bitte richtige Wahl),Begründung 2,"Antwortmöglichkeit 3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Skizze,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Kommentar
04/02/2020 22:35:06,Herstellen von einfachen Baugruppen,,,Maschinentechnik 3,,,,,,,,,,,,,,,,Schnappverbindung,Artikel/Definition/Beispiel,Eine Verbindung die durch die Elastizität eines Werkstoff Bauteile verbinden kann. ,Bei einer Schnappverbindung verformt sich ein Fügeteil elastisch und verhakt sich lösbar oder unlösbar. ,Ein Deckel einer Spraydose haftet an der Dose durch dieses Prinzip. Der Deckel verformt sich elastisch bis er sich einhaken kann. Dies wäre im diesem Fall eine lösbare Schnappverbindung. ,"Pressverbindung
Mechanisch-technologische Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:36:27,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3,,,,,,,,,,,,,,,,Härte,Artikel/Definition/Beispiel,Bei der Härte eines Werkstoffes redet man von dem Widerstand den ein Werkstück bei einem eindringen eines Objektes entgegensetzt. ,,,"Zugfestigkeit
Streckgrenze
Dauerfestigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:37:45,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3,,,,,,,,,,,,,,,,Zugfestigkeit,Artikel/Definition/Beispiel,Die größte Zugspannung die ein Werkstoff aushält.,"Bei einer Zugbeanspruchung wird geprüft wie viel Kraft maximal in einem Werkstoff herrschen kann, dies nennt man die Zugfestigkeit. Die Zugfestigkeit wird in Newton pro Quadratmillimeter angegeben. Die Fläche ist der Querschnitt des gezogenen Werkstoffes. ",,"Streckgrenze
Härte
Dauerfestigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:38:08,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3,,,,,,,,,,,,,,,,Streckgrenze,Artikel/Definition/Beispiel,Die Kraft die während einer Zugspannung unmittelbar vor Beginn des plastischen Verformens herrscht. ,Die Streckgrenze ist ein Wert der in Newton pro Flache des gezogenen Werkstoffes angegeben wird (N/mm²). Sobald die Streckgrenze erreicht ist verformt sich der Werkstoff plastisch. ,,"Härte
Zugfestigkeit
Dauerfestigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:38:45,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3 ,,,,,,,,,,,,,,,,Fertigungstechnische Eigenschaften ,Artikel/Definition/Beispiel,Beschreibt die Eignung eines Werkstoffes für verschiedene Fertigungsverfahren. ,,,"Zerspanbarkeit
Schweißbarkeit
Härtbarkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:39:21,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3,,,,,,,,,,,,,,,,Zerspanbarkeit,Artikel/Definition/Beispiel,"Die Zerspanbarkeit gibt an ob und bei welchen Bedingungen sich ein Werkstoff gut bearbeiten lässt, bzw. fertigen oder zerspanen.","Ob ein Werkstoff eine gute Zerspanbarkeit besitzt wird anhand der Oberflächengüte, Spanbedingungen und der Spanwerkzeuge bewertet. ",,"Schweißbarkeit
Härtbarkeit
Fertigungstechnische Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:39:42,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3,,,,,,,,,,,,,,,,Schweißbarkeit,Artikel/Definition/Beispiel,Beschreibt ob ein Werkstoff für das Schweißen geeignet ist. ,"Unlegierte, niedrig legierte Stähle mit niedrigem Kohlenstoffgehalt sind gut schweißbar. Hochlegierte Stähle sind mit Sonderschweißverfahren auch schweißbar.",,"Härtbarkeit
Fertigungstechnische Eigenschaften
Zerspanbarkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2020 22:40:03,Herstellen von einfachen Baugruppen,,,Werkstofftechnik 3,,,,,,,,,,,,,,,,Härtbarkeit,Artikel/Definition/Beispiel,Beschreibt die Fähigkeit eines Werkstoffes um seine Härte oder Festigkeit durch Wärmebehandlung zu verbessern.,,,"Fertigungstechnische Eigenschaften
Zerspanbarkeit
Schweißbarkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 20:08:57,Herstellen und Inbetriebnehmen von technischen Systemen,,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 10",,,,,,,,,Schlupf,Artikel/Definition/Beispiel,Schlupf bezeichnet im Allgemeinen das Abweichen der Geschwindigkeiten miteinander in Reibkontakt stehender mechanischer Elemente oder Fluide.,,"Riemengetriebe
Scheibenantriebe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 20:23:17,Herstellen und Inbetriebnehmen von technischen Systemen,,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 10",,,,,,,,,Starre Kupplung,Artikel/Definition/Beispiel,"Starre Kupplungen, als zweiteilige Ausführung auch Schalenkupplungen genannt, stellen eine technisch und wirtschaftlich sinnvolle Lösung dar, wenn Wellenverlagerungen nicht vorliegen.",Die zwei zu kuppelnden Wellen müssen zueinander fluchten. Starre Kupplung können keine Wellenverlagerungen ausgleichen.,Scheibenkupplung,"Schaltbare Kupplung
Elastische Kupplung
Kupplung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 20:30:37,Herstellen und Inbetriebnehmen von technischen Systemen,,,,,,,,,,"Montage, Inbetriebnahme und Instandhaltung 10",,,,,,,,,Elastische Kupplung,Artikel/Definition/Beispiel,Elastische Kupplungen gleichen axiale und radiale Wellenverlagerungen sowie Dreh- oder Winkelversatz aus. Neben Wellenverlagerungen dämpfen sie Stöße und Schwingungen und vermeiden Resonanzen.,"Sie können aus Elastomeren bestehen, Zwischenglieder aus elastischem Material besitzen oder aus Metallfedern hergestellt sein. Dadurch können sie einen Wellenversatz ausgleichen.",elastische Bolzenkupplung,"Kupplung
Starre Kupplung
Schaltbare Kupplung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 21:55:43,Herstellen von einfachen Baugruppen,,,Elektrotechnik 3,,,,,,, ,,,,,,,,,Elektrische Arbeit,Artikel/Definition/Beispiel,Es gibt an wie viel elektrische Energie in andere Energieformen umgewandelt wird.,"Die elektrische Arbeit wird in Watt angegeben. Watt ergibt sich durch das multiplizieren von Strom, Spannung und Zeit. ",Im Haushalt wird die elektrische Arbeit von Stromzählern in kWh gemessen. ,"Wechselspannung
Gleichspannung
Drehstrom
Stromstärke
Spannung 
Widerstand ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 21:58:35,Herstellen von einfachen Baugruppen,,,Elektrotechnik 3,,,,,,,,,,,,,,,,Elektrische Energie ,Artikel/Definition/Beispiel,"Es ist die Fähigkeit des elektrischen Stromes, mechanische Arbeit zu verrichten, Wärme abzugeben oder Licht auszusenden.",,,"Wechselspannung
Gleichspannung
Drehstrom
Stromstärke
Spannung 
Widerstand 
Arbeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:00:07,Herstellen von einfachen Baugruppen,,,Maschinentechnik 3,,,,,,,,,,,,,,,,Wirkungsgrad,Artikel/Definition/Beispiel,Ein Verhältnis von aufgewandter Energie und nutzbarer Energie. ,,"Ein Dieselmotor hat ein Wirkungsgrad von 0,24 bis 0,55.","Reibungskräfte
Kraftmaschinen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:10:19,Herstellen von einfachen Baugruppen,,,Maschinentechnik 3,,,,,,,,,,,,,,,,Kraftmaschinen,Artikel/Definition/Beispiel,Eine Maschine die Energie umwandelt. ,Eine Kraftmaschine wandelt zugeführte Energie in eine vorgesehene Energieform um. Dabei ist die zugeführte Energie immer größer als die vorgesehene umgewandelte Energie. Auf Grund von Reibung z.B. entsteht auch ein Teil Wärmeenergie anstatt das alles in mechanische Energie umgewandelt wird. ,Ein Pkw-Motor wandelt gespeicherte chemische Energie in Bewegungsenergie um. ,Wirkungsgrad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:11:56,Herstellen von einfachen Baugruppen,,,Maschinentechnik 3,,,,,,,,,,,,,,,,Pumpen,Artikel/Definition/Beispiel,Dienen zum Fördern von Flüssigkeiten,Pumpen können große Drücke aufbauen die bei Kraft aufwendigen Hydraulikzylindern gebraucht werden. ,Überall wo Hydraulik zu finden ist ist auch eine Pumpe zu finden.  ,"Verdichter
Kavitation
Kraftmaschinen
Volumenstrom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:12:59,Herstellen von einfachen Baugruppen,,,Maschinentechnik 3,,,,,,,,,,,,,,,,Verdichter,Artikel/Definition/Beispiel,Dienen zum Fördern von Gasen und zur Erzeugung von Druckgas.,,Ein Kompressor erzeugt ein Überdruck. Dieser wird in einem Lufttank gespeichert.,"Kraftmaschinen
Pumpen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:13:36,Herstellen von einfachen Baugruppen,,,Qualitätsmanagement 3,,,,,,,,,,,,,,,,Qualität,Artikel/Definition/Beispiel,"Nach Norm bedeutet Qualität: ""Die Gesamtheit von Merkmalen einer Einheit bezüglich ihrer Eignung, festgelegte und vorausgesetzte Erfordernisse zu erfüllen"".",Die Qualität eines Produktes ist gegeben wenn die Anforderungen und Voraussetzungen erfüllt sind. ,"In einem Fertigungsprozess werden Bauteile hergestellt, die eine hohe Qualität aufweisen sollen, damit die Kunden zufrieden sind. ","Qualitätsfehler
Qualitätsmanagement
Qualitätspolitik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:21:29,Herstellen von einfachen Baugruppen,,,Qualitätsmanagement 3,,,,,,,,,,,,,,,,Normenreihe ISO 9000,Artikel/Definition/Beispiel,Die Grundlage für ein Qualitätsmanagementsystem. ,Die ISO beschreibt welche Anforderungen das Managementsystem einer Organisation erfüllt haben muss um ein Standard bei der Umsetzung des Qualitätsmanagements zu entsprechen.,Ein Betrieb führt die Norm ein um den Kunden zu gewährleisten dass die Qualitätsanforderungen erfüllt werden.,"Qualität
Qualitätspolitik
Qualitätsplanung
Qualitätssicherung
Qualitätslenkung
Qualitätsverbesserung
Qualitätsmanagement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:22:17,Herstellen von einfachen Baugruppen,,,Technische Projekte 3,,,,,,,,,,,,,,,,Prüfplan,Artikel/Definition/Beispiel,"Ein Plan der vorgibt was, wann und wo zu prüfen ist. ","In einem Prüfplan wird festgelegt was geprüft werden soll, mit welchem Prüfmittel geprüft werden muss, welchen Umfang die Prüfung betragen soll, welche Prüfmethode verwendet werden soll, den Prüfzeitpunkt und wie alles anschliessend dokumentiert werden soll. ",Nach einer Fertigung sollen Funktions relevante Maße überprüft werden um sicher zustellen das diese eingehalten wurden.,"Qualität
Qualitätssicherung
Qualitätsplanung
Prüfen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:25:00,Herstellen von einfachen Baugruppen,,,Technische Projekte 3,,,,,,,,,,,,,,,,Betriebsanleitung,Artikel/Definition/Beispiel,Es ist eine Sammlung von Informationen zum sicheren und bestimmungsgemäßen Umgang mit einem Produkt.,,Eine Bohrmaschine besitzt eine Betriebsanleitung um den sicheren Umgang zu gewährleisten. ,"Montageanleitung
Wartungsanleitung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:26:37,Herstellen von einfachen Baugruppen,,,Technische Projekte 3,,,,,,,,,,,,,,,,Montageanleitung,Artikel/Definition/Beispiel,Eine Dokumentation für das Zusammenbau eines Produktes am Einsatzort.,,Bei einem Schrank von Ikea ist immer eine Montageanleitung dabei sodass eine korrektes und vollständiges Zusammenbauen möglich ist. ,"Wartungsanleitung
Betriebsanleitung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2020 22:27:51,Herstellen von einfachen Baugruppen,,,Technische Projekte 3,,,,,,,,,,,,,,,,Wartungsanleitung,Artikel/Definition/Beispiel,Eine Dokumentation für die vorgeschriebene Wartung eines Produktes. ,,,"Betriebsanleitung
Montageanleitung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:26:12,Warten technischer Systeme,,,,Prüftechnik 4 ,,,,,,,,,,,,,,,SI (Internationale Einheitensystem),Artikel/Definition/Beispiel,Das grösste Einheitensystem für physikalische Größen. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:33:22,Warten technischer Systeme,,,,Prüftechnik 4 ,,,,,,,,,,,,,,,Radiant,Artikel/Definition/Beispiel,Ein Winkelmaß der sich aus einem Kreis mit 1m Radius und einem Bogen von 1m ergibt. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:34:34,Warten technischer Systeme,,,,Prüftechnik 4 ,,,,,,,,,,,,,,,Druck,Artikel/Definition/Beispiel,Eine Kraft die auf eine Fläche wirkt. ,"Ein Druck kann in verschiedenen Größen angegeben werden wie z.B. Bar, Pascal (N/m²) oder psi (lbf/in²). ",In einem Reifen können mehre Bar Druck herrschen.,"Pumpe
Verdichter
Überdruck",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:43:27,Warten technischer Systeme,,,,Prüftechnik 4 ,,,,,,,,,,,,,,,Temperatur,Artikel/Definition/Beispiel,Beschreibt den thermischen Zustand eines Körpers.,"Wärme ist ein Maß für die Energie eines Körpers die durch Bewegung von Atomen erzeugt wird. Eine Temperatur wird in Celsius-, Fahrenheitgrad oder in Kelvin angegeben. ",,Bezugstemperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:51:12,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Instandhaltung,Artikel/Definition/Beispiel,"Eine Maßnahme zur Bewahrung, Feststellung, Wiederherstellung und Verbesserung des funktionsfähigen Zustandes einer Maschine oder Anlage.","Die Instandhaltung kann man in vier Bereiche einteilen, der Wartung, der Inspektion, der Instandsetzung und der Verbesserung. ",,"Wartung
Inspektion
Instandsetzung
Verbesserung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:56:18,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Wartung,Artikel/Definition/Beispiel,Eine vorbeugende Instandhaltungsmaßnahme. ,Die Wartung verzögert den Abbau des Abnutzungvorrates. Durch die Wartung wird eine störungsfreie Fertigung über längere Zeit gewährleistet. ,"Eine Wartung kann aus Reinigen, Schmieren, Ergänzen, Nachstellen, Auswechseln und Konservieren bestehen.","Inspektion
Instandsetzung
Verbesserung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 01:59:52,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Inspektion,Artikel/Definition/Beispiel,Eine Maßnahme zur Feststellung und Beurteilung des aktuellen Zustandes.,Durch eine Inspektion wird der Abnutzungszustand sowie Abweichungen vom Sollzustand erfasst. ,"Ein Auto muss alle zwei Jahre zum TÜV, dort wird eine Inspektion durchgeführt um zu gucken ob das Auto im Strassenverkehr sicher ist.","Instandsetzung
Verbesserung
Wartung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:04:42,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Instandsetzung,Artikel/Definition/Beispiel,Eine Maßnahme um eine Maschine oder ein System in den funktionsfähigen Zustand zurück zuführen. ,Die Instandsetzung ist der aufwendigste Bereich der Instandhaltung und erzeugt meistens teure Ausfallzeiten einer Maschine. ,Bei dem Instandsetzen wird repariert oder ausgetauscht. ,"Wartung
Inspektion
Verbesserung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:11:46,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Verbesserung,Artikel/Definition/Beispiel,Die  Verbesserung soll die Funktionfähigkeit einer Maschine oder Anlage erhöhen. ,Durch einer ausführlichen Dokumentation können die Ursachen von Stillstandszeiten ermittelt werden. Die Ursache kann dann überarbeitet werden um z.B. den Abnutzungsvorrat zu verlängern  oder das Versagen von Material zu vermeiden. ,,"Wartung
Inspektion
Instandsetzung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:15:13,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Abnutzungsvorrat ,Artikel/Definition/Beispiel,"Den maximalen maßlichen Bereich, bis zu dem das Bauteil oder Werkzeug abgenutzt werden darf. ",Ein Abnutzungsvorrat kann gut bildlich dargestellt werden. ,,"Verschleiß
Störungsbedingte Instandsetzung 
Intervallabhängige Instandsetzung 
Zustandsbedingte Instandsetzung 
Vorbeugende Instandsetzung ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:19:37,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Abnutzungsgrenze ,Artikel/Definition/Beispiel,Ein Grenze/Maß ab dem ein Bauteil oder Werkzeug nicht verwendet werden darf. ,Sobald die Abnutzungsgrenze erreicht ist kann die Funktion eines Bauteils nicht mehr gewährleistet werden. ,,Abnutzungsvorrat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:26:26,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Intervallabhänigige Instandhaltung,Artikel/Definition/Beispiel,"Unter einer intervallabhängigen Instandsetzung versteht man eine vorher geplante Instandsetzung, die immer nach einem gewissen Intervall durchgeführt wird. ",,Das Auto wird nach einem vom Hersteller festgehaltenen Intervall instandgehalten (Scheckheft).,"Zustandsabhängige Instandhaltung
Störungsbedingte Instandsetzung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:38:09,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Zustandsabhängige Instandhaltung,Artikel/Definition/Beispiel,"Unter einer zustandsbedingten Instandsetzung versteht man eine Instandsetzung, die durchgeführt wird, wenn der Zustand eines Bauteils die Funktion nicht mehr gewährleistet.","Vor der zustandsbedingten Instandsetzung wird immer eine Inspektion durchgeführt, um den IST-Zustand des Bauteils festzustellen.","Bei einer Inspektion wird festgestellt, dass die Bremsklötze eines Zugwagens nur noch 6mm dick sind und somit getauscht werden müssen.","Intervallabhänigige Instandhaltung
Störungsbedingte Instandsetzung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:45:33,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Störungsbedingte Instandsetzung,Artikel/Definition/Beispiel,Unter einer störungsbedingten Instandsetzung versteht man eine nicht planbare Instandsetzung. Die Abnutzungsgrenze ist überschritten und der Abnutzungsvorrat ist verbraucht.,"Hierbei tritt eine unvorhergesehene Störung auf, die instandgesetzt werden muss. Das führt zu Ausfällen, die hohe Kosten verursachen können.",Eine Maschine fällt in einer Fertigungsstraße aufgrund eines Getriebeschadens aus. Der Fertigungsprozess muss stillgelegt werden und der Schaden behoben werden. ,"Intervallabhänigige Instandhaltung
Zustandsabhängige Instandhaltung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:47:16,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Korrosion,Artikel/Definition/Beispiel,"Unter Korrosion versteht man eine chemische Reaktion eines Werkstoffs mit seiner Umgebung, die eine messbare Veränderung des Werkstoffs bewirkt und zu einer Beeinträchtigung der Funktion eines Bauteils oder System führen kann. ",,Bei Rost reagiert das Eisen mit Sauerstoff und es entsteht Eisenoxid.,"Chemisch-technologische-Eigenschaften
Elektrolyt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:50:03,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Korrosive Mittel,Artikel/Definition/Beispiel,"Stoffe die Bauteile umgeben, auf den Werkstoff einwirken und die Korrosion verursachen. ",,"Korrosive Mittel können Chemikalien, Schmutz oder Wasser sein.","Korrosion
Elektrolyt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 02:58:33,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Elektrolyt,Artikel/Definition/Beispiel,"Stoffe, die in wässriger Lösung elektrischen Strom leiten können. ",Es gibt sie sowohl als positiv als auch negativ geladene Teilchen.,Können in einer Hauch dünnen Schicht auf einer Oberfläche sein. ,"Korrosion
Korrosive Mittel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 03:02:19,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Dynamische Belastung,Artikel/Definition/Beispiel,Auf ein Bauteil einwirkende Kräfte die dauernd Größe und Richtung ändern.,,,Statische Belastung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 03:04:41,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Statische Belastung,Artikel/Definition/Beispiel,Auf ein Bauteil einwirkende Kräfte die von null auf ein Höchstwert steigen und dann gleich groß bleiben.,,,Dynamische Belastung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 03:08:12,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Zulässige Spannung,Artikel/Definition/Beispiel,Die höchst zulässige Spannung die auf Bauteil ausgeübt werden darf. (mit berücksichtigen eines Sicherheitsfaktors).,,,"Maßgebende Grenzspannung
Streckgrenze
Zugfestigkeit
Dauerfestigkeit
Kerbwirkung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2020 03:13:43,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung 4",,,,,,,,,,,,,,,Maßgebende Grenzspannung,Artikel/Definition/Beispiel,Die Spannung ab dem ein Bauteil beschädigt wird oder Werkstoffermüdung eintreten. ,Bei statischer Belastung bei zähen Werkstoffen ist die Streckgrenze die maßgebende Grenzspannung oder die 0.2% Dehngrenze. Bei spröden Werkstoffen wird die Zugfestigkeit verwendet. Bei dynamischer Belastung ist die Dauerfestigkeit die maßgebende Grenzspannung.,,"Streckgrenze
Zugfestigkeit
Dauerfestigkeit
Kerbwirkung
Zulässige Spannung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
